Difficulty, Duration, Deadline, Priority
2,17,21,Low: Level 10
2,17,21,Low: Level 10
2,17,21,Low: Level 10
2,17,21,Low: Level 10
2,17,21,Low: Level 10
2,18,21,Low: Level 10
2,18,21,Low: Level 10
2,18,21,Low: Level 10
2,18,21,Low: Level 10
2,18,21,Low: Level 10
2,19,21,Low: Level 10
2,19,21,Low: Level 10
2,19,21,Low: Level 10
2,19,21,Low: Level 10
2,19,21,Low: Level 10
2,20,21,Low: Level 10
2,20,21,Low: Level 10
2,20,21,Low: Level 10
2,20,21,Low: Level 10
2,20,21,Low: Level 10
0,1,20,Low: Level 11
0,1,20,Low: Level 11
0,1,20,Low: Level 11
0,1,20,Low: Level 11
0,1,20,Low: Level 11
0,2,20,Low: Level 11
0,2,20,Low: Level 11
0,2,20,Low: Level 11
0,2,20,Low: Level 11
0,2,20,Low: Level 11
0,3,20,Low: Level 11
0,3,20,Low: Level 11
0,3,20,Low: Level 11
0,3,20,Low: Level 11
0,3,20,Low: Level 11
0,4,20,Low: Level 11
0,4,20,Low: Level 11
0,4,20,Low: Level 11
0,4,20,Low: Level 11
0,4,20,Low: Level 11
0,5,20,Low: Level 11
0,5,20,Low: Level 11
0,5,20,Low: Level 11
0,5,20,Low: Level 11
0,5,20,Low: Level 11
0,6,20,Low: Level 11
0,6,20,Low: Level 11
0,6,20,Low: Level 11
0,6,20,Low: Level 11
0,6,20,Low: Level 11
0,7,20,Low: Level 11
0,7,20,Low: Level 11
0,7,20,Low: Level 11
0,7,20,Low: Level 11
0,7,20,Low: Level 11
0,8,20,Low: Level 11
0,8,20,Low: Level 11
0,8,20,Low: Level 11
0,8,20,Low: Level 11
0,8,20,Low: Level 11
0,9,20,Low: Level 11
0,9,20,Low: Level 11
0,9,20,Low: Level 11
0,9,20,Low: Level 11
0,9,20,Low: Level 11
0,10,20,Low: Level 11
0,10,20,Low: Level 11
0,10,20,Low: Level 11
0,10,20,Low: Level 11
0,10,20,Low: Level 11
0,11,20,Low: Level 11
0,11,20,Low: Level 11
0,11,20,Low: Level 11
0,11,20,Low: Level 11
0,11,20,Low: Level 11
0,12,20,Low: Level 11
0,12,20,Low: Level 11
0,12,20,Low: Level 11
0,12,20,Low: Level 11
0,12,20,Low: Level 11
0,13,20,Low: Level 11
0,13,20,Low: Level 11
0,13,20,Low: Level 11
0,13,20,Low: Level 11
0,13,20,Low: Level 11
0,14,20,Low: Level 11
0,14,20,Low: Level 11
0,14,20,Low: Level 11
0,14,20,Low: Level 11
0,14,20,Low: Level 11
0,15,20,Low: Level 11
0,15,20,Low: Level 11
0,15,20,Low: Level 11
0,15,20,Low: Level 11
0,15,20,Low: Level 11
0,16,20,Low: Level 11
0,16,20,Low: Level 11
0,16,20,Low: Level 11
0,16,20,Low: Level 11
0,16,20,Low: Level 11
0,17,20,Low: Level 11
0,17,20,Low: Level 11
0,17,20,Low: Level 11
0,17,20,Low: Level 11
0,17,20,Low: Level 11
0,18,20,Low: Level 11
0,18,20,Low: Level 11
0,18,20,Low: Level 11
0,18,20,Low: Level 11
0,18,20,Low: Level 11
0,19,20,Low: Level 11
0,19,20,Low: Level 11
0,19,20,Low: Level 11
0,19,20,Low: Level 11
0,19,20,Low: Level 11
0,20,20,Low: Level 11
0,20,20,Low: Level 11
0,20,20,Low: Level 11
0,20,20,Low: Level 11
0,20,20,Low: Level 11
1,1,20,Low: Level 11
1,1,20,Low: Level 11
1,1,20,Low: Level 11
1,1,20,Low: Level 11
1,1,20,Low: Level 11
1,2,20,Low: Level 11
1,2,20,Low: Level 11
1,2,20,Low: Level 11
1,2,20,Low: Level 11
1,2,20,Low: Level 11
1,3,20,Low: Level 11
1,3,20,Low: Level 11
1,3,20,Low: Level 11
1,3,20,Low: Level 11
1,3,20,Low: Level 11
1,4,20,Low: Level 11
1,4,20,Low: Level 11
1,4,20,Low: Level 11
1,4,20,Low: Level 11
1,4,20,Low: Level 11
1,5,20,Low: Level 11
1,5,20,Low: Level 11
1,5,20,Low: Level 11
1,5,20,Low: Level 11
1,5,20,Low: Level 11
1,6,20,Low: Level 11
1,6,20,Low: Level 11
1,6,20,Low: Level 11
1,6,20,Low: Level 11
1,6,20,Low: Level 11
1,7,20,Low: Level 11
1,7,20,Low: Level 11
1,7,20,Low: Level 11
1,7,20,Low: Level 11
1,7,20,Low: Level 11
1,8,20,Low: Level 11
1,8,20,Low: Level 11
1,8,20,Low: Level 11
1,8,20,Low: Level 11
1,8,20,Low: Level 11
1,9,20,Low: Level 11
1,9,20,Low: Level 11
1,9,20,Low: Level 11
1,9,20,Low: Level 11
1,9,20,Low: Level 11
1,10,20,Low: Level 11
1,10,20,Low: Level 11
1,10,20,Low: Level 11
1,10,20,Low: Level 11
1,10,20,Low: Level 11
1,11,20,Low: Level 11
1,11,20,Low: Level 11
1,11,20,Low: Level 11
1,11,20,Low: Level 11
1,11,20,Low: Level 11
1,12,20,Low: Level 11
1,12,20,Low: Level 11
1,12,20,Low: Level 11
1,12,20,Low: Level 11
1,12,20,Low: Level 11
1,13,20,Low: Level 11
1,13,20,Low: Level 11
1,13,20,Low: Level 11
1,13,20,Low: Level 11
1,13,20,Low: Level 11
1,14,20,Low: Level 11
1,14,20,Low: Level 11
1,14,20,Low: Level 11
1,14,20,Low: Level 11
1,14,20,Low: Level 11
1,15,20,Low: Level 11
1,15,20,Low: Level 11
1,15,20,Low: Level 11
1,15,20,Low: Level 11
1,15,20,Low: Level 11
1,16,20,Low: Level 11
1,16,20,Low: Level 11
1,16,20,Low: Level 11
1,16,20,Low: Level 11
1,16,20,Low: Level 11
1,17,20,Low: Level 11
1,17,20,Low: Level 11
1,17,20,Low: Level 11
1,17,20,Low: Level 11
1,17,20,Low: Level 11
1,18,20,Low: Level 11
1,18,20,Low: Level 11
1,18,20,Low: Level 11
1,18,20,Low: Level 11
1,18,20,Low: Level 11
1,19,20,Low: Level 11
1,19,20,Low: Level 11
1,19,20,Low: Level 11
1,19,20,Low: Level 11
1,19,20,Low: Level 11
1,20,20,Low: Level 11
1,20,20,Low: Level 11
1,20,20,Low: Level 11
1,20,20,Low: Level 11
1,20,20,Low: Level 11
2,1,20,Low: Level 11
2,1,20,Low: Level 11
2,1,20,Low: Level 11
2,1,20,Low: Level 11
2,1,20,Low: Level 11
2,2,20,Low: Level 11
2,2,20,Low: Level 11
2,2,20,Low: Level 11
2,2,20,Low: Level 11
2,2,20,Low: Level 11
2,3,20,Low: Level 11
2,3,20,Low: Level 11
2,3,20,Low: Level 11
2,3,20,Low: Level 11
2,3,20,Low: Level 11
2,4,20,Low: Level 11
2,4,20,Low: Level 11
2,4,20,Low: Level 11
2,4,20,Low: Level 11
2,4,20,Low: Level 11
2,5,20,Low: Level 11
2,5,20,Low: Level 11
2,5,20,Low: Level 11
2,5,20,Low: Level 11
2,5,20,Low: Level 11
2,6,20,Low: Level 11
2,6,20,Low: Level 11
2,6,20,Low: Level 11
2,6,20,Low: Level 11
2,6,20,Low: Level 11
2,7,20,Low: Level 11
2,7,20,Low: Level 11
2,7,20,Low: Level 11
2,7,20,Low: Level 11
2,7,20,Low: Level 11
2,8,20,Low: Level 11
2,8,20,Low: Level 11
2,8,20,Low: Level 11
2,8,20,Low: Level 11
2,8,20,Low: Level 11
2,9,20,Low: Level 11
2,9,20,Low: Level 11
2,9,20,Low: Level 11
2,9,20,Low: Level 11
2,9,20,Low: Level 11
2,10,20,Low: Level 11
2,10,20,Low: Level 11
2,10,20,Low: Level 11
2,10,20,Low: Level 11
2,10,20,Low: Level 11
2,11,20,Low: Level 11
2,11,20,Low: Level 11
2,11,20,Low: Level 11
2,11,20,Low: Level 11
2,11,20,Low: Level 11
2,12,20,Low: Level 11
2,12,20,Low: Level 11
2,12,20,Low: Level 11
2,12,20,Low: Level 11
2,12,20,Low: Level 11
2,13,20,Low: Level 11
2,13,20,Low: Level 11
2,13,20,Low: Level 11
2,13,20,Low: Level 11
2,13,20,Low: Level 11
2,14,20,Low: Level 11
2,14,20,Low: Level 11
2,14,20,Low: Level 11
2,14,20,Low: Level 11
2,14,20,Low: Level 11
2,15,20,Low: Level 11
2,15,20,Low: Level 11
2,15,20,Low: Level 11
2,15,20,Low: Level 11
2,15,20,Low: Level 11
2,16,20,Low: Level 11
2,16,20,Low: Level 11
2,16,20,Low: Level 11
2,16,20,Low: Level 11
2,16,20,Low: Level 11
2,17,20,Low: Level 11
2,17,20,Low: Level 11
2,17,20,Low: Level 11
2,17,20,Low: Level 11
2,17,20,Low: Level 11
2,18,20,Low: Level 11
2,18,20,Low: Level 11
2,18,20,Low: Level 11
2,18,20,Low: Level 11
2,18,20,Low: Level 11
2,19,20,Low: Level 11
2,19,20,Low: Level 11
2,19,20,Low: Level 11
2,19,20,Low: Level 11
2,19,20,Low: Level 11
2,20,20,Low: Level 11
2,20,20,Low: Level 11
2,20,20,Low: Level 11
2,20,20,Low: Level 11
2,20,20,Low: Level 11
0,1,19,Low: Level 12
0,1,19,Low: Level 12
0,1,19,Low: Level 12
0,1,19,Low: Level 12
0,1,19,Low: Level 12
0,2,19,Low: Level 12
0,2,19,Low: Level 12
0,2,19,Low: Level 12
0,2,19,Low: Level 12
0,2,19,Low: Level 12
0,3,19,Low: Level 12
0,3,19,Low: Level 12
0,3,19,Low: Level 12
0,3,19,Low: Level 12
0,3,19,Low: Level 12
0,4,19,Low: Level 12
0,4,19,Low: Level 12
0,4,19,Low: Level 12
0,4,19,Low: Level 12
0,4,19,Low: Level 12
0,5,19,Low: Level 12
0,5,19,Low: Level 12
0,5,19,Low: Level 12
0,5,19,Low: Level 12
0,5,19,Low: Level 12
0,6,19,Low: Level 12
0,6,19,Low: Level 12
0,6,19,Low: Level 12
0,6,19,Low: Level 12
0,6,19,Low: Level 12
0,7,19,Low: Level 12
0,7,19,Low: Level 12
0,7,19,Low: Level 12
0,7,19,Low: Level 12
0,7,19,Low: Level 12
0,8,19,Low: Level 12
0,8,19,Low: Level 12
0,8,19,Low: Level 12
0,8,19,Low: Level 12
0,8,19,Low: Level 12
0,9,19,Low: Level 12
0,9,19,Low: Level 12
0,9,19,Low: Level 12
0,9,19,Low: Level 12
0,9,19,Low: Level 12
0,10,19,Low: Level 12
0,10,19,Low: Level 12
0,10,19,Low: Level 12
0,10,19,Low: Level 12
0,10,19,Low: Level 12
0,11,19,Low: Level 12
0,11,19,Low: Level 12
0,11,19,Low: Level 12
0,11,19,Low: Level 12
0,11,19,Low: Level 12
0,12,19,Low: Level 12
0,12,19,Low: Level 12
0,12,19,Low: Level 12
0,12,19,Low: Level 12
0,12,19,Low: Level 12
0,13,19,Low: Level 12
0,13,19,Low: Level 12
0,13,19,Low: Level 12
0,13,19,Low: Level 12
0,13,19,Low: Level 12
0,14,19,Low: Level 12
0,14,19,Low: Level 12
0,14,19,Low: Level 12
0,14,19,Low: Level 12
0,14,19,Low: Level 12
0,15,19,Low: Level 12
0,15,19,Low: Level 12
0,15,19,Low: Level 12
0,15,19,Low: Level 12
0,15,19,Low: Level 12
0,16,19,Low: Level 12
0,16,19,Low: Level 12
0,16,19,Low: Level 12
0,16,19,Low: Level 12
0,16,19,Low: Level 12
0,17,19,Low: Level 12
0,17,19,Low: Level 12
0,17,19,Low: Level 12
0,17,19,Low: Level 12
0,17,19,Low: Level 12
0,18,19,Low: Level 12
0,18,19,Low: Level 12
0,18,19,Low: Level 12
0,18,19,Low: Level 12
0,18,19,Low: Level 12
0,19,19,Low: Level 12
0,19,19,Low: Level 12
0,19,19,Low: Level 12
0,19,19,Low: Level 12
0,19,19,Low: Level 12
0,20,19,Low: Level 12
0,20,19,Low: Level 12
0,20,19,Low: Level 12
0,20,19,Low: Level 12
0,20,19,Low: Level 12
1,1,19,Low: Level 12
1,1,19,Low: Level 12
1,1,19,Low: Level 12
1,1,19,Low: Level 12
1,1,19,Low: Level 12
1,2,19,Low: Level 12
1,2,19,Low: Level 12
1,2,19,Low: Level 12
1,2,19,Low: Level 12
1,2,19,Low: Level 12
1,3,19,Low: Level 12
1,3,19,Low: Level 12
1,3,19,Low: Level 12
1,3,19,Low: Level 12
1,3,19,Low: Level 12
1,4,19,Low: Level 12
1,4,19,Low: Level 12
1,4,19,Low: Level 12
1,4,19,Low: Level 12
1,4,19,Low: Level 12
1,5,19,Low: Level 12
1,5,19,Low: Level 12
1,5,19,Low: Level 12
1,5,19,Low: Level 12
1,5,19,Low: Level 12
1,6,19,Low: Level 12
1,6,19,Low: Level 12
1,6,19,Low: Level 12
1,6,19,Low: Level 12
1,6,19,Low: Level 12
1,7,19,Low: Level 12
1,7,19,Low: Level 12
1,7,19,Low: Level 12
1,7,19,Low: Level 12
1,7,19,Low: Level 12
1,8,19,Low: Level 12
1,8,19,Low: Level 12
1,8,19,Low: Level 12
1,8,19,Low: Level 12
1,8,19,Low: Level 12
1,9,19,Low: Level 12
1,9,19,Low: Level 12
1,9,19,Low: Level 12
1,9,19,Low: Level 12
1,9,19,Low: Level 12
1,10,19,Low: Level 12
1,10,19,Low: Level 12
1,10,19,Low: Level 12
1,10,19,Low: Level 12
1,10,19,Low: Level 12
1,11,19,Low: Level 12
1,11,19,Low: Level 12
1,11,19,Low: Level 12
1,11,19,Low: Level 12
1,11,19,Low: Level 12
1,12,19,Low: Level 12
1,12,19,Low: Level 12
1,12,19,Low: Level 12
1,12,19,Low: Level 12
1,12,19,Low: Level 12
1,13,19,Low: Level 12
1,13,19,Low: Level 12
1,13,19,Low: Level 12
1,13,19,Low: Level 12
1,13,19,Low: Level 12
1,14,19,Low: Level 12
1,14,19,Low: Level 12
1,14,19,Low: Level 12
1,14,19,Low: Level 12
1,14,19,Low: Level 12
1,15,19,Low: Level 12
1,15,19,Low: Level 12
1,15,19,Low: Level 12
1,15,19,Low: Level 12
1,15,19,Low: Level 12
1,16,19,Low: Level 12
1,16,19,Low: Level 12
1,16,19,Low: Level 12
1,16,19,Low: Level 12
1,16,19,Low: Level 12
1,17,19,Low: Level 12
1,17,19,Low: Level 12
1,17,19,Low: Level 12
1,17,19,Low: Level 12
1,17,19,Low: Level 12
1,18,19,Low: Level 12
1,18,19,Low: Level 12
1,18,19,Low: Level 12
1,18,19,Low: Level 12
1,18,19,Low: Level 12
1,19,19,Low: Level 12
1,19,19,Low: Level 12
1,19,19,Low: Level 12
1,19,19,Low: Level 12
1,19,19,Low: Level 12
1,20,19,Low: Level 12
1,20,19,Low: Level 12
1,20,19,Low: Level 12
1,20,19,Low: Level 12
1,20,19,Low: Level 12
2,1,19,Low: Level 12
2,1,19,Low: Level 12
2,1,19,Low: Level 12
2,1,19,Low: Level 12
2,1,19,Low: Level 12
2,2,19,Low: Level 12
2,2,19,Low: Level 12
2,2,19,Low: Level 12
2,2,19,Low: Level 12
2,2,19,Low: Level 12
2,3,19,Low: Level 12
2,3,19,Low: Level 12
2,3,19,Low: Level 12
2,3,19,Low: Level 12
2,3,19,Low: Level 12
2,4,19,Low: Level 12
2,4,19,Low: Level 12
2,4,19,Low: Level 12
2,4,19,Low: Level 12
2,4,19,Low: Level 12
2,5,19,Low: Level 12
2,5,19,Low: Level 12
2,5,19,Low: Level 12
2,5,19,Low: Level 12
2,5,19,Low: Level 12
2,6,19,Low: Level 12
2,6,19,Low: Level 12
2,6,19,Low: Level 12
2,6,19,Low: Level 12
2,6,19,Low: Level 12
2,7,19,Low: Level 12
2,7,19,Low: Level 12
2,7,19,Low: Level 12
2,7,19,Low: Level 12
2,7,19,Low: Level 12
2,8,19,Low: Level 12
2,8,19,Low: Level 12
2,8,19,Low: Level 12
2,8,19,Low: Level 12
2,8,19,Low: Level 12
2,9,19,Low: Level 12
2,9,19,Low: Level 12
2,9,19,Low: Level 12
2,9,19,Low: Level 12
2,9,19,Low: Level 12
2,10,19,Low: Level 12
2,10,19,Low: Level 12
2,10,19,Low: Level 12
2,10,19,Low: Level 12
2,10,19,Low: Level 12
2,11,19,Low: Level 12
2,11,19,Low: Level 12
2,11,19,Low: Level 12
2,11,19,Low: Level 12
2,11,19,Low: Level 12
2,12,19,Low: Level 12
2,12,19,Low: Level 12
2,12,19,Low: Level 12
2,12,19,Low: Level 12
2,12,19,Low: Level 12
2,13,19,Low: Level 12
2,13,19,Low: Level 12
2,13,19,Low: Level 12
2,13,19,Low: Level 12
2,13,19,Low: Level 12
2,14,19,Low: Level 12
2,14,19,Low: Level 12
2,14,19,Low: Level 12
2,14,19,Low: Level 12
2,14,19,Low: Level 12
2,15,19,Low: Level 12
2,15,19,Low: Level 12
2,15,19,Low: Level 12
2,15,19,Low: Level 12
2,15,19,Low: Level 12
2,16,19,Low: Level 12
2,16,19,Low: Level 12
2,16,19,Low: Level 12
2,16,19,Low: Level 12
2,16,19,Low: Level 12
2,17,19,Low: Level 12
2,17,19,Low: Level 12
2,17,19,Low: Level 12
2,17,19,Low: Level 12
2,17,19,Low: Level 12
2,18,19,Low: Level 12
2,18,19,Low: Level 12
2,18,19,Low: Level 12
2,18,19,Low: Level 12
2,18,19,Low: Level 12
2,19,19,Low: Level 12
2,19,19,Low: Level 12
2,19,19,Low: Level 12
2,19,19,Low: Level 12
2,19,19,Low: Level 12
2,20,19,Low: Level 12
2,20,19,Low: Level 12
2,20,19,Low: Level 12
2,20,19,Low: Level 12
2,20,19,Low: Level 12
0,1,18,Low: Level 13
0,1,18,Low: Level 13
0,1,18,Low: Level 13
0,1,18,Low: Level 13
0,1,18,Low: Level 13
0,2,18,Low: Level 13
0,2,18,Low: Level 13
0,2,18,Low: Level 13
0,2,18,Low: Level 13
0,2,18,Low: Level 13
0,3,18,Low: Level 13
0,3,18,Low: Level 13
0,3,18,Low: Level 13
0,3,18,Low: Level 13
0,3,18,Low: Level 13
0,4,18,Low: Level 13
0,4,18,Low: Level 13
0,4,18,Low: Level 13
0,4,18,Low: Level 13
0,4,18,Low: Level 13
0,5,18,Low: Level 13
0,5,18,Low: Level 13
0,5,18,Low: Level 13
0,5,18,Low: Level 13
0,5,18,Low: Level 13
0,6,18,Low: Level 13
0,6,18,Low: Level 13
0,6,18,Low: Level 13
0,6,18,Low: Level 13
0,6,18,Low: Level 13
0,7,18,Low: Level 13
0,7,18,Low: Level 13
0,7,18,Low: Level 13
0,7,18,Low: Level 13
0,7,18,Low: Level 13
0,8,18,Low: Level 13
0,8,18,Low: Level 13
0,8,18,Low: Level 13
0,8,18,Low: Level 13
0,8,18,Low: Level 13
0,9,18,Low: Level 13
0,9,18,Low: Level 13
0,9,18,Low: Level 13
0,9,18,Low: Level 13
0,9,18,Low: Level 13
0,10,18,Low: Level 13
0,10,18,Low: Level 13
0,10,18,Low: Level 13
0,10,18,Low: Level 13
0,10,18,Low: Level 13
0,11,18,Low: Level 13
0,11,18,Low: Level 13
0,11,18,Low: Level 13
0,11,18,Low: Level 13
0,11,18,Low: Level 13
0,12,18,Low: Level 13
0,12,18,Low: Level 13
0,12,18,Low: Level 13
0,12,18,Low: Level 13
0,12,18,Low: Level 13
0,13,18,Low: Level 13
0,13,18,Low: Level 13
0,13,18,Low: Level 13
0,13,18,Low: Level 13
0,13,18,Low: Level 13
0,14,18,Low: Level 13
0,14,18,Low: Level 13
0,14,18,Low: Level 13
0,14,18,Low: Level 13
0,14,18,Low: Level 13
0,15,18,Low: Level 13
0,15,18,Low: Level 13
0,15,18,Low: Level 13
0,15,18,Low: Level 13
0,15,18,Low: Level 13
0,16,18,Low: Level 13
0,16,18,Low: Level 13
0,16,18,Low: Level 13
0,16,18,Low: Level 13
0,16,18,Low: Level 13
0,17,18,Low: Level 13
0,17,18,Low: Level 13
0,17,18,Low: Level 13
0,17,18,Low: Level 13
0,17,18,Low: Level 13
0,18,18,Low: Level 13
0,18,18,Low: Level 13
0,18,18,Low: Level 13
0,18,18,Low: Level 13
0,18,18,Low: Level 13
0,19,18,Low: Level 13
0,19,18,Low: Level 13
0,19,18,Low: Level 13
0,19,18,Low: Level 13
0,19,18,Low: Level 13
0,20,18,Low: Level 13
0,20,18,Low: Level 13
0,20,18,Low: Level 13
0,20,18,Low: Level 13
0,20,18,Low: Level 13
1,1,18,Low: Level 13
1,1,18,Low: Level 13
1,1,18,Low: Level 13
1,1,18,Low: Level 13
1,1,18,Low: Level 13
1,2,18,Low: Level 13
1,2,18,Low: Level 13
1,2,18,Low: Level 13
1,2,18,Low: Level 13
1,2,18,Low: Level 13
1,3,18,Low: Level 13
1,3,18,Low: Level 13
1,3,18,Low: Level 13
1,3,18,Low: Level 13
1,3,18,Low: Level 13
1,4,18,Low: Level 13
1,4,18,Low: Level 13
1,4,18,Low: Level 13
1,4,18,Low: Level 13
1,4,18,Low: Level 13
1,5,18,Low: Level 13
1,5,18,Low: Level 13
1,5,18,Low: Level 13
1,5,18,Low: Level 13
1,5,18,Low: Level 13
1,6,18,Low: Level 13
1,6,18,Low: Level 13
1,6,18,Low: Level 13
1,6,18,Low: Level 13
1,6,18,Low: Level 13
1,7,18,Low: Level 13
1,7,18,Low: Level 13
1,7,18,Low: Level 13
1,7,18,Low: Level 13
1,7,18,Low: Level 13
1,8,18,Low: Level 13
1,8,18,Low: Level 13
1,8,18,Low: Level 13
1,8,18,Low: Level 13
1,8,18,Low: Level 13
1,9,18,Low: Level 13
1,9,18,Low: Level 13
1,9,18,Low: Level 13
1,9,18,Low: Level 13
1,9,18,Low: Level 13
1,10,18,Low: Level 13
1,10,18,Low: Level 13
1,10,18,Low: Level 13
1,10,18,Low: Level 13
1,10,18,Low: Level 13
1,11,18,Low: Level 13
1,11,18,Low: Level 13
1,11,18,Low: Level 13
1,11,18,Low: Level 13
1,11,18,Low: Level 13
1,12,18,Low: Level 13
1,12,18,Low: Level 13
1,12,18,Low: Level 13
1,12,18,Low: Level 13
1,12,18,Low: Level 13
1,13,18,Low: Level 13
1,13,18,Low: Level 13
1,13,18,Low: Level 13
1,13,18,Low: Level 13
1,13,18,Low: Level 13
1,14,18,Low: Level 13
1,14,18,Low: Level 13
1,14,18,Low: Level 13
1,14,18,Low: Level 13
1,14,18,Low: Level 13
1,15,18,Low: Level 13
1,15,18,Low: Level 13
1,15,18,Low: Level 13
1,15,18,Low: Level 13
1,15,18,Low: Level 13
1,16,18,Low: Level 13
1,16,18,Low: Level 13
1,16,18,Low: Level 13
1,16,18,Low: Level 13
1,16,18,Low: Level 13
1,17,18,Low: Level 13
1,17,18,Low: Level 13
1,17,18,Low: Level 13
1,17,18,Low: Level 13
1,17,18,Low: Level 13
1,18,18,Low: Level 13
1,18,18,Low: Level 13
1,18,18,Low: Level 13
1,18,18,Low: Level 13
1,18,18,Low: Level 13
1,19,18,Low: Level 13
1,19,18,Low: Level 13
1,19,18,Low: Level 13
1,19,18,Low: Level 13
1,19,18,Low: Level 13
1,20,18,Low: Level 13
1,20,18,Low: Level 13
1,20,18,Low: Level 13
1,20,18,Low: Level 13
1,20,18,Low: Level 13
2,1,18,Low: Level 13
2,1,18,Low: Level 13
2,1,18,Low: Level 13
2,1,18,Low: Level 13
2,1,18,Low: Level 13
2,2,18,Low: Level 13
2,2,18,Low: Level 13
2,2,18,Low: Level 13
2,2,18,Low: Level 13
2,2,18,Low: Level 13
2,3,18,Low: Level 13
2,3,18,Low: Level 13
2,3,18,Low: Level 13
2,3,18,Low: Level 13
2,3,18,Low: Level 13
2,4,18,Low: Level 13
2,4,18,Low: Level 13
2,4,18,Low: Level 13
2,4,18,Low: Level 13
2,4,18,Low: Level 13
2,5,18,Low: Level 13
2,5,18,Low: Level 13
2,5,18,Low: Level 13
2,5,18,Low: Level 13
2,5,18,Low: Level 13
2,6,18,Low: Level 13
2,6,18,Low: Level 13
2,6,18,Low: Level 13
2,6,18,Low: Level 13
2,6,18,Low: Level 13
2,7,18,Low: Level 13
2,7,18,Low: Level 13
2,7,18,Low: Level 13
2,7,18,Low: Level 13
2,7,18,Low: Level 13
2,8,18,Low: Level 13
2,8,18,Low: Level 13
2,8,18,Low: Level 13
2,8,18,Low: Level 13
2,8,18,Low: Level 13
2,9,18,Low: Level 13
2,9,18,Low: Level 13
2,9,18,Low: Level 13
2,9,18,Low: Level 13
2,9,18,Low: Level 13
2,10,18,Low: Level 13
2,10,18,Low: Level 13
2,10,18,Low: Level 13
2,10,18,Low: Level 13
2,10,18,Low: Level 13
2,11,18,Low: Level 13
2,11,18,Low: Level 13
2,11,18,Low: Level 13
2,11,18,Low: Level 13
2,11,18,Low: Level 13
2,12,18,Low: Level 13
2,12,18,Low: Level 13
2,12,18,Low: Level 13
2,12,18,Low: Level 13
2,12,18,Low: Level 13
2,13,18,Low: Level 13
2,13,18,Low: Level 13
2,13,18,Low: Level 13
2,13,18,Low: Level 13
2,13,18,Low: Level 13
2,14,18,Low: Level 13
2,14,18,Low: Level 13
2,14,18,Low: Level 13
2,14,18,Low: Level 13
2,14,18,Low: Level 13
2,15,18,Low: Level 13
2,15,18,Low: Level 13
2,15,18,Low: Level 13
2,15,18,Low: Level 13
2,15,18,Low: Level 13
2,16,18,Low: Level 13
2,16,18,Low: Level 13
2,16,18,Low: Level 13
2,16,18,Low: Level 13
2,16,18,Low: Level 13
2,17,18,Low: Level 13
2,17,18,Low: Level 13
2,17,18,Low: Level 13
2,17,18,Low: Level 13
2,17,18,Low: Level 13
2,18,18,Low: Level 13
2,18,18,Low: Level 13
2,18,18,Low: Level 13
2,18,18,Low: Level 13
2,18,18,Low: Level 13
2,19,18,Low: Level 13
2,19,18,Low: Level 13
2,19,18,Low: Level 13
2,19,18,Low: Level 13
2,19,18,Low: Level 13
2,20,18,Low: Level 13
2,20,18,Low: Level 13
2,20,18,Low: Level 13
2,20,18,Low: Level 13
2,20,18,Low: Level 13
0,1,17,Low: Level 14
0,1,17,Low: Level 14
0,1,17,Low: Level 14
0,1,17,Low: Level 14
0,1,17,Low: Level 14
0,2,17,Low: Level 14
0,2,17,Low: Level 14
0,2,17,Low: Level 14
0,2,17,Low: Level 14
0,2,17,Low: Level 14
0,3,17,Low: Level 14
0,3,17,Low: Level 14
0,3,17,Low: Level 14
0,3,17,Low: Level 14
0,3,17,Low: Level 14
0,4,17,Low: Level 14
0,4,17,Low: Level 14
0,4,17,Low: Level 14
0,4,17,Low: Level 14
0,4,17,Low: Level 14
0,5,17,Low: Level 14
0,5,17,Low: Level 14
0,5,17,Low: Level 14
0,5,17,Low: Level 14
0,5,17,Low: Level 14
0,6,17,Low: Level 14
0,6,17,Low: Level 14
0,6,17,Low: Level 14
0,6,17,Low: Level 14
0,6,17,Low: Level 14
0,7,17,Low: Level 14
0,7,17,Low: Level 14
0,7,17,Low: Level 14
0,7,17,Low: Level 14
0,7,17,Low: Level 14
0,8,17,Low: Level 14
0,8,17,Low: Level 14
0,8,17,Low: Level 14
0,8,17,Low: Level 14
0,8,17,Low: Level 14
0,9,17,Low: Level 14
0,9,17,Low: Level 14
0,9,17,Low: Level 14
0,9,17,Low: Level 14
0,9,17,Low: Level 14
0,10,17,Low: Level 14
0,10,17,Low: Level 14
0,10,17,Low: Level 14
0,10,17,Low: Level 14
0,10,17,Low: Level 14
0,11,17,Low: Level 14
0,11,17,Low: Level 14
0,11,17,Low: Level 14
0,11,17,Low: Level 14
0,11,17,Low: Level 14
0,12,17,Low: Level 14
0,12,17,Low: Level 14
0,12,17,Low: Level 14
0,12,17,Low: Level 14
0,12,17,Low: Level 14
0,13,17,Low: Level 14
0,13,17,Low: Level 14
0,13,17,Low: Level 14
0,13,17,Low: Level 14
0,13,17,Low: Level 14
0,14,17,Low: Level 14
0,14,17,Low: Level 14
0,14,17,Low: Level 14
0,14,17,Low: Level 14
0,14,17,Low: Level 14
0,15,17,Low: Level 14
0,15,17,Low: Level 14
0,15,17,Low: Level 14
0,15,17,Low: Level 14
0,15,17,Low: Level 14
0,16,17,Low: Level 14
0,16,17,Low: Level 14
0,16,17,Low: Level 14
